,Value
best model,"{'model': 'mlp', 'learning_rate': 0.0001, 'dropout': 0.4, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 40, 'hidden_3': 69, 'hidden_4': 44, 'hidden_5': 98}"
val mse,1794.8358154296875
test mse,11757.504
total time,60.67249083518982
function calls,180
iterations,9
