,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.1,4,56,67,18,76,25
1,mlp,0.001,0.1,4,8,4,4,76,73
2,mlp,0.001,0.1,4,8,4,4,76,73
3,mlp,0.01,0.1,4,14,4,4,76,73
