,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.1, 'n_hidden': 4, 'hidden_1': 99, 'hidden_2': 71, 'hidden_3': 10, 'hidden_4': 77, 'hidden_5': 77}"
val mse,100.87586212158203
test mse,959.8418
total time,26.029930591583252
function calls,180
iterations,9
