,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.0001,0.1,1,6,6,27,87,56
1,mlp,0.0001,0.3,2,90,45,97,68,64
2,lstm,0.1,0.2,3,58,4,10,96,59
3,mlp,0.0001,0.3,2,90,45,97,68,64
4,mlp,0.1,0.3,5,38,90,62,4,94
5,lstm,0.1,0.5,4,51,98,64,90,14
6,lstm,0.1,0.5,4,51,98,64,90,14
7,mlp,0.0001,0.3,2,90,44,97,68,64
8,mlp,0.0001,0.3,2,88,44,98,67,63
