,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.5, 'n_hidden': 5, 'hidden_1': 61, 'hidden_2': 66, 'hidden_3': 13, 'hidden_4': 44, 'hidden_5': 71}"
val mse,1794.2967529296875
test mse,11460.416
total time,79.69798541069031
function calls,180
iterations,18
