,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,mlp,0.001,0.6,2,72,6,69,44,58
2,mlp,0.001,0.6,2,89,6,69,44,58
3,mlp,0.001,0.6,2,89,6,69,44,58
4,mlp,0.001,0.6,2,89,6,63,43,56
5,mlp,0.001,0.6,2,89,6,69,44,42
6,lstm,0.0001,0.0,2,18,12,22,37,42
7,mlp,0.001,0.6,2,89,6,69,44,42
8,mlp,0.001,0.0,2,89,11,69,44,42
9,mlp,0.001,0.6,2,78,6,69,44,42
10,mlp,0.001,0.6,2,89,6,69,44,42
11,lstm,0.0001,0.0,2,21,12,24,37,42
12,mlp,0.001,0.6,2,89,6,69,44,42
13,lstm,0.001,0.0,2,18,12,67,37,42
14,mlp,0.001,0.6,2,89,6,69,44,42
15,lstm,0.0001,0.0,2,19,12,22,37,42
16,mlp,0.001,0.6,2,89,6,69,44,42
17,mlp,0.0001,0.0,2,18,12,69,37,42
18,mlp,0.001,0.6,2,89,6,69,44,42
19,lstm,0.001,0.6,2,89,6,69,44,42
20,mlp,0.001,0.6,2,89,6,69,44,42
21,lstm,0.0001,0.0,2,89,12,22,44,42
22,mlp,0.001,0.6,2,89,6,69,44,42
23,lstm,0.001,0.6,2,30,10,30,44,42
24,lstm,0.0001,0.0,2,18,12,22,37,42
25,mlp,0.001,0.6,2,89,6,69,44,42
26,mlp,0.001,0.6,2,89,6,69,44,42
27,mlp,0.001,0.6,2,89,6,69,37,42
28,mlp,0.001,0.6,2,89,6,69,44,42
29,mlp,0.001,0.6,2,89,6,69,44,42
30,mlp,0.001,0.6,2,89,6,69,44,42
31,lstm,0.0001,0.0,2,18,12,22,37,42
32,mlp,0.001,0.6,2,89,6,25,44,42
33,mlp,0.001,0.6,2,89,6,25,44,42
34,mlp,0.001,0.6,2,89,6,25,44,42
35,mlp,0.001,0.6,2,89,6,25,44,42
36,mlp,0.001,0.6,2,89,6,25,44,42
37,mlp,0.001,0.5,2,89,6,25,44,42
38,mlp,0.001,0.6,2,89,6,25,44,42
39,mlp,0.001,0.6,2,89,6,25,44,42
40,mlp,0.001,0.6,2,89,6,22,44,42
41,mlp,0.001,0.6,2,89,6,25,44,42
42,lstm,0.0001,0.0,2,18,6,22,37,42
43,lstm,0.0001,0.0,2,18,6,22,37,42
44,mlp,0.001,0.6,2,89,6,25,44,42
45,lstm,0.0001,0.0,2,18,6,22,37,42
46,mlp,0.001,0.6,2,89,6,25,44,42
47,lstm,0.0001,0.5,2,18,6,22,37,42
48,mlp,0.001,0.6,2,89,6,25,42,42
49,mlp,0.001,0.6,2,89,6,25,44,42
50,mlp,0.001,0.6,2,89,6,25,44,42
51,lstm,0.0001,0.0,2,18,6,22,37,42
52,lstm,0.0001,0.0,2,18,6,22,37,42
53,mlp,0.001,0.1,2,89,6,25,44,42
54,lstm,0.0001,0.0,2,18,6,22,37,42
55,mlp,0.001,0.6,2,89,6,25,44,42
56,lstm,0.0001,0.0,2,18,6,22,44,42
57,lstm,0.0001,0.0,2,18,6,22,37,42
58,mlp,0.001,0.6,2,89,6,25,44,42
59,lstm,0.0001,0.0,2,18,6,22,37,42
60,mlp,0.001,0.6,2,89,6,22,37,42
61,lstm,0.0001,0.0,2,89,6,22,37,42
62,lstm,0.0001,0.0,2,18,6,22,37,42
63,mlp,0.001,0.6,2,89,6,25,37,42
64,mlp,0.001,0.6,2,89,6,25,44,42
65,mlp,0.001,0.6,2,89,6,25,44,42
66,lstm,0.001,0.0,2,18,6,22,37,42
67,lstm,0.0001,0.0,2,18,6,22,37,42
68,lstm,0.0001,0.0,2,18,6,22,37,42
69,mlp,0.001,0.6,2,89,6,25,44,42
70,mlp,0.001,0.6,2,89,6,25,37,42
71,mlp,0.001,0.6,2,89,6,25,37,42
72,mlp,0.001,0.6,2,89,6,25,37,42
73,lstm,0.0001,0.0,2,18,6,22,37,42
74,mlp,0.001,0.6,2,89,6,25,37,42
75,mlp,0.001,0.6,2,89,6,22,37,42
76,lstm,0.001,0.0,2,18,6,22,37,42
77,mlp,0.001,0.6,2,89,6,25,37,42
78,lstm,0.001,0.0,2,18,6,22,37,42
79,mlp,0.001,0.6,2,89,6,25,37,42
80,lstm,0.0001,0.0,2,18,6,22,37,42
81,mlp,0.001,0.6,2,89,6,25,37,42
82,mlp,0.001,0.6,2,89,6,25,37,42
83,lstm,0.0001,0.0,2,18,6,22,37,42
84,lstm,0.001,0.6,2,80,6,25,37,42
85,lstm,0.001,0.6,2,89,6,25,37,42
86,mlp,0.001,0.6,2,89,6,25,37,42
87,lstm,0.0001,0.0,2,18,6,22,37,42
88,mlp,0.001,0.6,2,89,6,25,37,42
89,lstm,0.0001,0.0,2,18,6,22,37,42
