,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.0001,0.0,2,18,12,22,37,42
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,mlp,0.001,0.6,2,89,6,69,44,58
4,mlp,0.001,0.6,2,89,6,68,43,56
5,lstm,0.001,0.0,2,89,6,69,44,42
6,lstm,0.001,0.6,2,77,6,69,37,58
7,mlp,0.001,0.6,2,89,7,69,44,54
8,mlp,0.001,0.0,2,78,11,69,37,54
9,mlp,0.001,0.6,2,87,7,67,44,54
10,mlp,0.001,0.6,2,89,7,69,44,54
11,mlp,0.001,0.6,2,77,12,69,37,54
12,mlp,0.001,0.6,2,77,12,69,37,54
13,mlp,0.001,0.6,2,77,12,69,37,54
14,lstm,0.001,0.0,2,77,12,69,37,42
15,lstm,0.001,0.4,2,77,12,67,37,54
16,lstm,0.001,0.0,2,77,12,68,37,53
17,mlp,0.001,0.6,2,77,12,69,37,54
18,mlp,0.001,0.6,2,77,12,69,37,42
19,mlp,0.001,0.6,2,77,12,69,37,54
20,mlp,0.001,0.6,2,77,12,69,37,42
21,mlp,0.001,0.6,2,77,12,69,37,42
22,mlp,0.001,0.6,2,77,12,69,37,53
23,mlp,0.001,0.6,2,77,12,69,37,53
24,mlp,0.001,0.6,2,77,12,69,37,53
25,mlp,0.001,0.6,2,77,12,69,37,53
26,mlp,0.001,0.6,2,77,12,69,37,53
27,mlp,0.001,0.6,2,77,12,69,37,53
28,mlp,0.001,0.6,2,77,12,69,37,53
29,mlp,0.001,0.6,2,77,12,69,37,52
30,mlp,0.001,0.6,2,77,12,69,37,53
31,mlp,0.001,0.6,2,77,12,69,37,53
32,mlp,0.001,0.6,2,77,12,69,37,53
33,mlp,0.001,0.6,2,77,12,69,37,54
34,mlp,0.001,0.6,2,77,12,69,37,53
35,mlp,0.001,0.6,2,77,12,69,37,53
36,mlp,0.001,0.6,2,77,12,69,37,54
37,mlp,0.001,0.6,2,77,12,69,37,54
38,mlp,0.001,0.6,2,77,12,69,37,53
39,mlp,0.001,0.6,2,77,12,69,37,52
40,mlp,0.001,0.6,2,77,12,69,37,52
41,mlp,0.001,0.6,2,77,12,69,37,52
42,mlp,0.001,0.6,2,77,12,69,37,52
43,mlp,0.001,0.6,2,77,12,69,37,53
44,mlp,0.001,0.6,2,77,12,69,37,51
45,mlp,0.001,0.6,2,77,12,69,37,52
46,mlp,0.001,0.6,2,77,12,69,37,52
47,mlp,0.001,0.6,2,77,12,69,37,49
48,mlp,0.001,0.6,2,77,12,69,37,51
49,mlp,0.001,0.6,2,77,12,69,37,53
50,mlp,0.001,0.6,2,77,12,69,37,51
51,mlp,0.001,0.6,2,77,12,69,37,53
52,mlp,0.001,0.6,2,77,12,69,37,53
53,mlp,0.001,0.6,2,77,12,69,37,53
54,mlp,0.001,0.6,2,77,12,69,37,53
55,mlp,0.001,0.6,2,77,12,69,37,51
56,mlp,0.001,0.6,2,77,12,69,37,53
57,mlp,0.001,0.6,2,77,12,69,37,52
58,mlp,0.001,0.6,2,77,12,69,37,53
59,mlp,0.001,0.6,2,77,12,69,37,51
60,mlp,0.001,0.6,2,77,12,69,37,51
61,mlp,0.001,0.6,2,77,12,69,37,53
62,mlp,0.001,0.6,2,77,12,69,37,54
63,mlp,0.001,0.6,2,77,12,69,37,51
64,mlp,0.001,0.6,2,77,12,69,37,51
65,mlp,0.001,0.6,2,77,12,69,37,53
66,mlp,0.001,0.6,2,77,12,69,37,52
67,mlp,0.001,0.6,2,77,12,69,37,53
68,mlp,0.001,0.6,2,77,12,69,37,51
69,mlp,0.001,0.6,2,77,12,69,37,53
70,mlp,0.001,0.6,2,77,12,69,37,53
71,mlp,0.001,0.6,2,77,12,69,37,51
72,mlp,0.001,0.6,2,77,12,69,37,53
73,mlp,0.001,0.6,2,77,12,69,37,51
74,mlp,0.001,0.6,2,77,12,69,37,52
75,mlp,0.001,0.6,2,77,12,69,37,51
76,mlp,0.001,0.6,2,77,12,69,37,51
77,mlp,0.001,0.6,2,77,12,69,37,52
78,mlp,0.001,0.6,2,77,12,69,37,52
79,mlp,0.001,0.6,2,77,12,69,37,53
80,mlp,0.001,0.6,2,77,12,69,37,54
81,mlp,0.001,0.6,2,77,12,69,37,53
82,mlp,0.001,0.6,2,77,12,69,37,51
83,mlp,0.001,0.6,2,77,12,69,37,53
84,mlp,0.001,0.6,2,77,12,69,37,51
85,mlp,0.001,0.6,2,77,12,69,37,53
86,mlp,0.001,0.6,2,77,12,69,37,53
87,mlp,0.001,0.6,2,77,12,69,37,53
88,mlp,0.001,0.6,2,77,12,69,37,51
89,mlp,0.001,0.6,2,77,12,69,37,53
