,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 38, 'hidden_2': 57, 'hidden_3': 97, 'hidden_4': 5, 'hidden_5': 15}"
val mse,1790.5264892578125
test mse,11461.701
total time,55.61313509941101
function calls,180
iterations,9
