,iteration,start_time,end_time,val_mse
0,1,1632126627.6881404,1632126627.8933883,2656.359619140625
1,2,1632126627.893724,1632126628.5716422,2349.866943359375
2,3,1632126628.5717971,1632126629.237022,2293.870849609375
3,4,1632126629.2371755,1632126629.8010185,2357.731201171875
4,5,1632126629.801458,1632126629.97088,2611.799560546875
5,6,1632126629.9709702,1632126630.3804526,2298.918701171875
6,7,1632126630.3805742,1632126630.561371,2271.044677734375
7,8,1632126630.5614684,1632126631.1816761,2297.414306640625
8,9,1632126631.181822,1632126631.3604906,2292.582275390625
9,10,1632126631.3605845,1632126631.5409043,2452.6357421875
10,11,1632126631.5409951,1632126631.6962757,2300.963623046875
11,12,1632126631.6963637,1632126632.50144,2272.29736328125
12,13,1632126632.5016093,1632126633.1705263,2272.876708984375
13,14,1632126633.1706793,1632126633.828832,2319.2939453125
14,15,1632126633.8289835,1632126633.9596126,3583.683349609375
15,16,1632126633.9597049,1632126634.4912908,2296.45166015625
16,17,1632126634.491435,1632126635.2828069,2289.762939453125
17,18,1632126635.2829812,1632126635.5091872,2824.899658203125
18,19,1632126635.5092835,1632126635.689365,2279.22265625
19,20,1632126635.6894622,1632126635.8183444,2359.84619140625
20,21,1632126635.8184369,1632126635.9717834,2365.518310546875
21,22,1632126635.9718728,1632126636.1792495,2284.046875
22,23,1632126636.179344,1632126636.3319407,2275.85791015625
23,24,1632126636.3320293,1632126636.5122526,2371.314697265625
24,25,1632126636.512344,1632126637.183869,2366.99462890625
25,26,1632126637.1840227,1632126637.339135,2299.450927734375
26,27,1632126637.3392289,1632126637.5203621,2283.139892578125
27,28,1632126637.52046,1632126637.6724463,2293.8310546875
28,29,1632126637.672536,1632126637.8290946,2527.90966796875
29,30,1632126637.8291833,1632126638.3141048,2316.70458984375
30,31,1632126638.3142583,1632126639.0160375,2293.968994140625
31,32,1632126639.0162132,1632126639.2489374,2287.3935546875
32,33,1632126639.2490318,1632126640.0735343,2292.892578125
33,34,1632126640.0737247,1632126640.7331438,2294.566650390625
34,35,1632126640.7334073,1632126641.4048102,2365.229248046875
35,36,1632126641.404966,1632126641.620576,2313.233642578125
36,37,1632126641.6206758,1632126642.226293,2280.4326171875
37,38,1632126642.2264578,1632126642.7509923,2346.67138671875
38,39,1632126642.7511272,1632126643.235584,2300.5302734375
39,40,1632126643.2357364,1632126643.7936988,2294.841552734375
40,41,1632126643.7938461,1632126644.4788492,2295.323486328125
41,42,1632126644.4790037,1632126645.0113277,2273.088623046875
42,43,1632126645.0114884,1632126645.2437716,2291.64501953125
43,44,1632126645.2438898,1632126645.6051204,2296.307373046875
44,45,1632126645.6052415,1632126646.3958502,2297.605224609375
45,46,1632126646.3960176,1632126646.6121364,2275.364013671875
46,47,1632126646.6122296,1632126647.4031084,2295.767333984375
47,48,1632126647.403278,1632126647.9362302,2291.04736328125
48,49,1632126647.9363685,1632126648.5924559,2274.857666015625
49,50,1632126648.5926282,1632126648.8054712,2295.298095703125
50,51,1632126648.8055668,1632126649.204747,2294.818603515625
51,52,1632126649.2048688,1632126649.359929,2276.377685546875
52,53,1632126649.3600183,1632126649.7589903,2296.928955078125
