,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.0001,0.0,2,18,12,22,37,42
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,lstm,0.001,0.0,2,18,12,22,37,42
4,lstm,0.0001,0.0,2,18,12,22,37,42
5,mlp,0.001,0.6,2,89,6,69,44,42
6,lstm,0.0001,0.0,2,18,12,22,38,42
7,lstm,0.0001,0.0,2,18,12,22,38,42
8,lstm,0.0001,0.0,2,89,6,69,38,42
9,mlp,0.001,0.6,2,72,7,69,44,42
10,lstm,0.0001,0.0,2,18,12,22,38,42
11,lstm,0.0001,0.0,2,24,12,26,38,42
12,lstm,0.0001,0.0,2,18,12,22,38,42
13,lstm,0.001,0.0,2,18,12,67,38,42
14,mlp,0.001,0.6,2,89,6,69,44,42
15,lstm,0.001,0.4,2,66,6,53,44,42
16,lstm,0.0001,0.0,2,83,6,65,38,42
17,mlp,0.001,0.0,2,18,12,69,38,42
18,lstm,0.0001,0.0,2,18,12,69,38,42
19,lstm,0.0001,0.0,2,18,12,22,38,42
20,lstm,0.0001,0.0,2,18,12,22,38,42
21,lstm,0.001,0.0,2,89,6,22,44,42
22,mlp,0.001,0.6,2,89,6,31,44,42
23,lstm,0.001,0.6,2,38,10,24,44,42
24,lstm,0.0001,0.0,2,18,9,22,38,42
25,lstm,0.0001,0.0,2,18,12,22,38,42
26,lstm,0.0001,0.0,2,18,12,22,38,42
27,mlp,0.001,0.6,2,89,6,31,38,42
28,mlp,0.001,0.6,2,89,6,31,44,42
29,lstm,0.0001,0.0,2,18,12,22,38,42
30,lstm,0.0001,0.0,2,18,12,22,38,42
31,mlp,0.001,0.6,2,89,6,31,44,42
32,lstm,0.001,0.0,2,88,12,30,38,42
33,mlp,0.001,0.6,2,89,6,31,44,42
34,mlp,0.001,0.6,2,89,6,31,42,42
35,mlp,0.001,0.6,2,89,6,31,44,42
36,mlp,0.001,0.6,2,89,6,31,44,42
37,mlp,0.001,0.4,2,88,6,31,44,42
38,mlp,0.001,0.6,2,89,6,31,44,42
39,lstm,0.001,0.6,2,89,11,31,38,42
40,lstm,0.0001,0.5,2,88,12,30,38,42
41,lstm,0.0001,0.0,2,87,12,30,38,42
42,lstm,0.0001,0.0,2,87,12,30,38,42
43,lstm,0.001,0.0,2,87,12,30,38,42
44,lstm,0.0001,0.0,2,87,12,30,38,42
45,mlp,0.001,0.0,2,89,6,31,44,42
46,lstm,0.001,0.0,2,87,10,30,38,42
47,mlp,0.001,0.6,2,89,6,31,44,42
48,lstm,0.0001,0.0,2,87,12,30,38,42
49,lstm,0.0001,0.0,2,88,6,30,38,42
50,lstm,0.0001,0.0,2,87,12,30,38,42
51,lstm,0.0001,0.0,2,87,12,30,38,42
52,mlp,0.001,0.6,2,89,6,31,44,42
53,lstm,0.0001,0.0,2,87,12,30,38,42
54,lstm,0.0001,0.0,2,87,12,30,38,42
55,mlp,0.001,0.6,2,89,6,31,44,42
56,mlp,0.001,0.2,2,87,9,30,44,42
57,mlp,0.001,0.6,2,89,6,31,44,42
58,lstm,0.0001,0.0,2,87,8,30,38,42
59,mlp,0.001,0.6,2,89,6,31,44,42
60,lstm,0.001,0.6,2,89,6,30,38,42
61,lstm,0.0001,0.0,2,89,12,31,38,42
62,lstm,0.0001,0.0,2,87,12,30,38,42
63,lstm,0.001,0.0,2,87,6,31,38,42
64,mlp,0.001,0.6,2,89,6,31,44,42
65,mlp,0.001,0.6,2,89,6,31,44,42
66,lstm,0.001,0.0,2,87,6,31,38,42
67,lstm,0.001,0.0,2,87,6,31,38,42
68,lstm,0.001,0.5,2,87,6,31,38,42
69,mlp,0.001,0.6,2,88,6,31,44,42
70,mlp,0.001,0.0,2,89,6,31,38,42
71,lstm,0.001,0.0,2,88,6,31,38,42
72,lstm,0.001,0.0,2,87,6,31,38,42
73,mlp,0.001,0.6,2,89,6,31,44,42
74,lstm,0.001,0.6,2,89,6,31,38,42
75,mlp,0.001,0.6,2,89,6,31,44,42
76,mlp,0.001,0.6,2,89,6,31,44,42
77,lstm,0.001,0.0,2,89,6,31,38,42
78,lstm,0.001,0.0,2,87,6,31,38,42
79,lstm,0.001,0.0,2,87,6,31,38,42
80,mlp,0.001,0.0,2,89,6,31,44,42
81,lstm,0.001,0.0,2,89,6,31,44,42
82,lstm,0.001,0.0,2,87,6,31,38,42
83,lstm,0.001,0.0,2,87,6,31,38,42
84,lstm,0.001,0.0,2,87,6,31,38,42
85,lstm,0.001,0.0,2,87,6,31,38,42
86,lstm,0.001,0.0,2,89,6,31,38,42
87,lstm,0.001,0.0,2,87,6,31,38,42
88,lstm,0.001,0.0,2,87,6,31,38,42
89,lstm,0.001,0.0,2,87,6,31,38,42
