,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 6, 'hidden_3': 31, 'hidden_4': 44, 'hidden_5': 42}"
val mse,1793.5709228515625
test mse,11418.808
total time,59.87009000778198
function calls,180
iterations,90
