,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.5, 'n_hidden': 3, 'hidden_1': 39, 'hidden_2': 45, 'hidden_3': 39, 'hidden_4': 62, 'hidden_5': 26}"
val mse,108.74795532226562
test mse,1026.5911
total time,34.81505060195923
function calls,180
iterations,18
