,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.2, 'n_hidden': 4, 'hidden_1': 34, 'hidden_2': 7, 'hidden_3': 4, 'hidden_4': 55, 'hidden_5': 58}"
val mse,1786.5059814453125
test mse,11503.589
total time,50.61906027793884
function calls,180
iterations,36
