,iteration,start_time,end_time,val_mse
0,1,1631646587.722935,1631646588.569534,1802.38623046875
1,2,1631646588.5710764,1631646589.71696,1799.052490234375
2,3,1631646589.7187328,1631646590.5575297,1807.8365478515625
3,4,1631646590.5592296,1631646591.453225,1814.1378173828125
4,5,1631646591.454921,1631646593.5734165,1840.78271484375
5,6,1631646593.5780013,1631646594.4823503,1803.4287109375
6,7,1631646594.4840899,1631646594.9933622,1814.356201171875
7,8,1631646594.995135,1631646595.8743856,1834.123291015625
8,9,1631646595.8760397,1631646596.75993,1810.5963134765625
9,10,1631646596.7616637,1631646598.7325177,1826.8089599609375
10,11,1631646598.7365947,1631646600.5803475,1807.412353515625
11,12,1631646600.5844631,1631646602.1962543,1812.748291015625
12,13,1631646602.1981723,1631646602.9943113,1797.0003662109375
13,14,1631646602.996094,1631646604.7881563,1812.7908935546875
14,15,1631646604.7924025,1631646605.299877,1814.96826171875
15,16,1631646605.301641,1631646606.5409193,1803.808349609375
16,17,1631646606.5426385,1631646607.9155571,1828.520263671875
17,18,1631646607.9197226,1631646608.9984183,1808.9931640625
18,19,1631646609.0002003,1631646610.4864907,1822.4359130859375
19,20,1631646610.488305,1631646611.3852146,1812.821533203125
20,21,1631646611.3869486,1631646613.566917,1828.1170654296875
21,22,1631646613.568863,1631646614.4750695,1813.29150390625
22,23,1631646614.476882,1631646615.3828788,1808.4140625
23,24,1631646615.3845704,1631646616.2008317,1807.77294921875
24,25,1631646616.202542,1631646617.1679153,1811.1973876953125
25,26,1631646617.1696591,1631646618.9382362,1805.7962646484375
26,27,1631646618.9424963,1631646620.9094765,1824.0379638671875
27,28,1631646620.9123826,1631646622.4904566,1795.9210205078125
28,29,1631646622.492704,1631646624.2962832,1797.3568115234375
29,30,1631646624.300657,1631646626.6740527,1798.2081298828125
30,31,1631646626.6783493,1631646629.1392012,1811.01220703125
31,32,1631646629.1435552,1631646631.6610854,1798.834228515625
32,33,1631646631.6655104,1631646633.0484388,1799.9942626953125
33,34,1631646633.05128,1631646634.8475096,1801.1519775390625
34,35,1631646634.8500042,1631646636.7486415,1791.0462646484375
35,36,1631646636.7515993,1631646638.3419952,1786.5059814453125
