,iteration,start_time,end_time,val_mse
0,1,1631654870.180547,1631654874.5321445,2271.682861328125
1,2,1631654874.5341444,1631654878.9008894,2271.827392578125
2,3,1631654878.9031093,1631654883.707761,2271.855712890625
3,4,1631654883.7098556,1631654887.0952742,2281.2099609375
4,5,1631654887.0974517,1631654893.6968727,2271.79052734375
5,6,1631654893.6995316,1631654898.0140715,2272.251953125
6,7,1631654898.0163796,1631654902.8679554,2272.714599609375
7,8,1631654902.8723202,1631654909.9485762,2272.34912109375
8,9,1631654909.953104,1631654915.5400658,2272.406005859375
9,10,1631654915.543624,1631654922.0301297,2271.885009765625
10,11,1631654922.0328083,1631654928.0991473,2272.677001953125
11,12,1631654928.10372,1631654933.9284651,2271.837158203125
12,13,1631654933.930791,1631654941.2141438,2272.057861328125
13,14,1631654941.218164,1631654949.6310022,2272.122314453125
14,15,1631654949.6359398,1631654957.5938997,2271.9677734375
15,16,1631654957.5984006,1631654966.18617,2271.74951171875
16,17,1631654966.1908224,1631654975.051473,2271.97998046875
17,18,1631654975.0555046,1631654979.7805173,2244.179443359375
