,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 4, 'hidden_1': 80, 'hidden_2': 75, 'hidden_3': 28, 'hidden_4': 74, 'hidden_5': 55}"
val mse,99.7009048461914
test mse,803.2803
total time,15.403233528137207
function calls,180
iterations,36
