,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.1,0.5,1,61,71,13,44,71
1,mlp,0.0001,0.4,2,90,34,64,68,64
2,lstm,0.1,0.0,5,34,71,89,37,42
3,mlp,0.1,0.6,4,53,45,69,44,17
4,lstm,0.1,0.0,5,34,71,89,37,42
5,mlp,0.1,0.6,4,53,76,31,71,17
6,mlp,0.001,0.3,2,90,90,69,44,79
7,lstm,0.1,0.5,5,61,71,13,37,46
8,lstm,0.1,0.6,5,53,76,31,71,17
9,mlp,0.001,0.3,2,90,90,69,54,75
10,mlp,0.001,0.4,2,90,90,64,68,75
11,lstm,0.1,0.6,5,64,71,13,55,46
12,mlp,0.001,0.3,2,90,90,64,68,89
13,lstm,0.1,0.0,5,99,71,8,37,42
14,mlp,0.001,0.4,2,90,90,64,68,75
15,mlp,0.001,0.4,2,90,90,64,68,75
16,mlp,0.01,0.4,2,90,90,69,68,75
17,mlp,0.01,0.4,1,90,90,69,68,75
