,Value
best model,"{'model': 'mlp', 'learning_rate': 0.0001, 'dropout': 0.5, 'n_hidden': 2, 'hidden_1': 53, 'hidden_2': 30, 'hidden_3': 69, 'hidden_4': 91, 'hidden_5': 61}"
val mse,1785.1759033203125
test mse,11555.287
total time,62.79923605918884
function calls,180
iterations,18
