,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.6, 'n_hidden': 3, 'hidden_1': 44, 'hidden_2': 11, 'hidden_3': 55, 'hidden_4': 36, 'hidden_5': 58}"
val mse,1783.040771484375
test mse,12732.773
total time,65.5255651473999
function calls,180
iterations,36
