,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.5, 'n_hidden': 2, 'hidden_1': 38, 'hidden_2': 53, 'hidden_3': 64, 'hidden_4': 5, 'hidden_5': 73}"
val mse,107.72174835205078
test mse,912.8216
total time,28.0424747467041
function calls,180
iterations,3
