,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.001,0.6,2,24,11,26,37,43
2,lstm,0.0001,0.0,2,18,12,22,44,42
3,lstm,0.001,0.2,2,44,12,39,37,42
4,lstm,0.0001,0.0,2,18,12,22,37,42
5,lstm,0.0001,0.0,2,18,12,22,37,42
6,lstm,0.0001,0.0,2,18,6,22,37,42
7,lstm,0.001,0.1,2,18,10,22,38,45
8,lstm,0.001,0.6,2,89,6,69,44,58
9,lstm,0.001,0.3,2,48,8,42,40,58
10,mlp,0.001,0.6,2,89,6,69,44,58
11,lstm,0.001,0.1,2,18,10,69,38,45
12,lstm,0.001,0.1,2,18,10,22,38,45
13,mlp,0.001,0.6,2,89,6,69,44,58
14,mlp,0.001,0.6,2,89,6,69,44,58
15,lstm,0.001,0.1,2,23,9,25,38,45
16,lstm,0.001,0.5,2,75,6,59,42,55
17,mlp,0.001,0.1,2,89,6,69,44,45
18,mlp,0.001,0.1,2,89,6,69,44,45
19,mlp,0.001,0.1,2,89,6,69,44,47
20,mlp,0.001,0.6,2,89,6,69,44,64
21,mlp,0.001,0.8,2,89,6,69,44,58
22,mlp,0.001,0.1,2,89,6,69,44,45
23,mlp,0.001,0.1,2,89,6,69,44,45
24,mlp,0.001,0.1,2,89,6,69,44,49
25,mlp,0.001,0.1,2,89,6,69,44,45
26,mlp,0.001,0.5,2,89,6,69,44,55
27,mlp,0.001,0.3,2,89,6,69,44,51
28,mlp,0.001,0.5,2,89,6,69,44,55
29,mlp,0.001,0.5,2,89,6,69,44,55
30,mlp,0.001,0.5,2,89,6,69,44,55
31,mlp,0.001,0.5,2,89,6,69,44,55
32,mlp,0.001,0.5,2,89,6,69,44,55
33,mlp,0.001,0.5,2,89,6,69,44,55
34,mlp,0.001,0.5,2,89,6,69,44,55
35,mlp,0.001,0.5,2,89,6,69,44,55
36,mlp,0.001,0.5,2,89,6,69,44,55
37,mlp,0.001,0.5,2,89,6,69,44,55
38,mlp,0.001,0.5,2,89,6,69,44,55
39,mlp,0.001,0.5,2,89,6,69,44,55
40,mlp,0.001,0.5,2,89,6,69,44,55
41,mlp,0.001,0.5,2,89,6,69,44,55
42,mlp,0.001,0.5,2,89,6,69,44,55
43,mlp,0.001,0.5,2,89,6,69,44,55
44,mlp,0.001,0.5,2,89,6,69,44,55
45,mlp,0.001,0.5,2,89,6,69,44,55
46,mlp,0.001,0.5,2,89,6,69,44,55
47,mlp,0.001,0.5,2,89,6,69,44,55
48,mlp,0.001,0.5,2,89,6,69,44,55
49,mlp,0.001,0.5,2,89,6,69,44,55
50,mlp,0.001,0.5,2,89,6,69,44,55
51,mlp,0.001,0.5,2,89,6,69,44,55
52,mlp,0.001,0.5,2,89,6,69,44,55
53,mlp,0.001,0.5,2,89,6,69,44,55
54,mlp,0.001,0.5,2,89,6,69,44,55
55,mlp,0.001,0.5,2,89,6,69,44,55
56,mlp,0.001,0.5,2,89,6,69,44,55
57,mlp,0.001,0.5,2,89,6,69,44,55
58,mlp,0.001,0.5,2,89,6,69,44,55
59,mlp,0.001,0.5,2,89,6,69,44,55
60,mlp,0.001,0.5,2,89,6,69,44,55
61,mlp,0.001,0.5,2,89,6,69,44,55
62,mlp,0.001,0.5,2,89,6,69,44,55
63,mlp,0.001,0.5,2,89,6,69,44,55
64,mlp,0.001,0.5,2,89,6,69,44,55
65,mlp,0.001,0.5,2,89,6,69,44,55
66,mlp,0.001,0.5,2,89,6,69,44,55
67,mlp,0.001,0.5,2,89,6,69,44,55
68,mlp,0.001,0.5,2,89,6,69,44,55
69,mlp,0.001,0.5,2,89,6,69,44,55
70,mlp,0.001,0.5,2,89,6,69,44,55
71,mlp,0.001,0.5,2,89,6,69,44,55
72,mlp,0.001,0.5,2,89,6,69,44,55
73,mlp,0.001,0.5,2,89,6,69,44,55
74,mlp,0.001,0.5,2,89,6,69,44,55
75,mlp,0.001,0.5,2,89,6,69,44,55
76,mlp,0.001,0.5,2,89,6,69,44,55
77,mlp,0.001,0.5,2,89,6,69,44,55
78,mlp,0.001,0.5,2,89,6,69,44,55
79,mlp,0.001,0.5,2,89,6,69,44,55
80,mlp,0.001,0.5,2,89,6,69,44,55
81,mlp,0.001,0.5,2,89,6,69,44,55
82,mlp,0.001,0.5,2,89,6,69,44,55
83,mlp,0.001,0.5,2,89,6,69,44,55
84,mlp,0.001,0.5,2,89,6,69,44,55
85,mlp,0.001,0.5,2,89,6,69,44,55
86,mlp,0.001,0.5,2,89,6,69,44,55
87,mlp,0.001,0.5,2,89,6,69,44,55
88,mlp,0.001,0.5,2,89,6,69,44,55
89,mlp,0.001,0.5,2,89,6,69,44,55
