,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.5, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 6, 'hidden_3': 69, 'hidden_4': 44, 'hidden_5': 55}"
val mse,1730.6143798828125
test mse,11667.51
total time,10.62717890739441
function calls,180
iterations,90
