,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.001,0.6,2,63,6,69,41,52
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,mlp,0.001,0.6,2,89,6,69,44,58
4,mlp,0.001,0.6,2,89,6,60,42,54
5,lstm,0.0001,0.0,2,18,12,22,37,42
6,lstm,0.001,0.6,2,18,6,60,37,54
7,mlp,0.001,0.6,2,89,7,60,42,50
8,lstm,0.0001,0.6,2,89,7,60,37,50
9,mlp,0.001,0.6,2,72,8,51,42,50
10,mlp,0.001,0.6,2,89,7,60,42,50
11,mlp,0.001,0.6,2,18,12,60,37,50
12,mlp,0.001,0.6,2,89,7,60,42,50
13,lstm,0.001,0.0,2,18,7,58,37,42
14,mlp,0.001,0.6,2,89,7,60,42,50
15,lstm,0.001,0.4,2,66,8,47,42,50
16,mlp,0.001,0.6,2,89,7,60,42,50
17,mlp,0.001,0.6,2,25,7,60,42,50
18,mlp,0.0001,0.6,2,18,12,60,37,42
19,lstm,0.001,0.0,2,18,7,60,37,42
20,lstm,0.0001,0.0,2,18,12,22,37,42
21,mlp,0.001,0.6,2,89,7,60,42,50
22,mlp,0.001,0.6,2,89,7,29,42,50
23,lstm,0.001,0.6,2,89,7,60,42,50
24,mlp,0.001,0.6,2,89,7,60,42,50
25,mlp,0.001,0.5,2,89,7,60,42,50
26,mlp,0.001,0.6,2,89,7,60,42,50
27,lstm,0.001,0.0,2,89,7,60,42,50
28,lstm,0.001,0.0,2,89,7,60,42,50
29,mlp,0.001,0.6,2,89,7,60,42,50
30,mlp,0.001,0.4,2,89,7,60,42,50
31,mlp,0.001,0.6,2,89,7,60,42,50
32,lstm,0.001,0.6,2,89,7,60,42,50
33,lstm,0.001,0.0,2,89,7,60,42,50
34,mlp,0.001,0.4,2,89,7,60,42,50
35,mlp,0.001,0.4,2,89,7,60,42,50
36,lstm,0.001,0.0,2,89,7,60,42,50
37,lstm,0.001,0.0,2,89,7,60,42,50
38,lstm,0.001,0.0,2,89,7,60,42,50
39,lstm,0.001,0.0,2,89,7,60,42,50
40,lstm,0.001,0.3,2,89,7,60,42,50
41,lstm,0.001,0.0,2,89,7,60,42,50
42,mlp,0.001,0.2,2,89,7,60,42,50
43,mlp,0.001,0.4,2,89,7,60,42,50
44,mlp,0.001,0.4,2,89,7,60,42,50
45,mlp,0.001,0.0,2,89,7,60,42,50
46,mlp,0.001,0.4,2,89,7,60,42,50
47,mlp,0.001,0.4,2,89,7,60,42,50
48,mlp,0.001,0.4,2,89,7,60,42,50
49,mlp,0.001,0.4,2,89,7,60,42,50
50,mlp,0.001,0.4,2,89,7,60,42,50
51,lstm,0.001,0.4,2,89,7,60,42,50
52,mlp,0.001,0.4,2,89,7,60,42,50
53,lstm,0.001,0.0,2,89,7,60,42,50
54,mlp,0.001,0.4,2,89,7,60,42,50
55,mlp,0.001,0.4,2,89,7,60,42,50
56,mlp,0.001,0.0,2,89,7,60,42,50
57,mlp,0.001,0.7,2,89,7,60,42,50
58,mlp,0.001,0.4,2,89,7,60,42,50
59,mlp,0.001,0.0,2,89,7,60,42,50
60,mlp,0.001,0.0,2,89,7,60,42,50
61,mlp,0.001,0.0,2,89,7,60,42,50
62,mlp,0.001,0.4,2,89,7,60,42,50
63,mlp,0.001,0.4,2,89,7,60,42,50
64,mlp,0.001,0.0,2,89,7,60,42,50
65,mlp,0.001,0.4,2,89,7,60,42,50
66,mlp,0.001,0.4,2,89,7,60,42,50
67,mlp,0.001,0.4,2,89,7,60,42,50
68,mlp,0.001,0.4,2,89,7,60,42,50
69,mlp,0.001,0.2,2,89,7,60,42,50
70,mlp,0.001,0.1,2,89,7,60,42,50
71,mlp,0.001,0.0,2,89,7,60,42,50
72,mlp,0.001,0.0,2,89,7,60,42,50
73,mlp,0.001,0.4,2,89,7,60,42,50
74,mlp,0.001,0.4,2,89,7,60,42,50
75,mlp,0.001,0.4,2,89,7,60,42,50
76,mlp,0.001,0.4,2,89,7,60,42,50
77,mlp,0.001,0.0,2,89,7,60,42,50
78,mlp,0.001,0.4,2,89,7,60,42,50
79,mlp,0.001,0.4,2,89,7,60,42,50
80,mlp,0.001,0.4,2,89,7,60,42,50
81,mlp,0.001,0.0,2,89,7,60,42,50
82,mlp,0.001,0.0,2,89,7,60,42,50
83,mlp,0.001,0.0,2,89,7,60,42,50
84,mlp,0.001,0.0,2,89,7,60,42,50
85,mlp,0.001,0.0,2,89,7,60,42,50
86,mlp,0.001,0.4,2,89,7,60,42,50
87,mlp,0.001,0.0,2,89,7,60,42,50
88,mlp,0.001,0.0,2,89,7,60,42,50
89,mlp,0.001,0.6,2,89,7,60,42,50
