,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.2, 'n_hidden': 5, 'hidden_1': 36, 'hidden_2': 68, 'hidden_3': 23, 'hidden_4': 76, 'hidden_5': 12}"
val mse,2271.70556640625
test mse,8557.4795
total time,70.74233555793762
function calls,180
iterations,36
