,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 44, 'hidden_2': 4, 'hidden_3': 55, 'hidden_4': 61, 'hidden_5': 34}"
val mse,124.18145751953125
test mse,759.9794
total time,37.97057271003723
function calls,180
iterations,18
