,Value
best model,"{'model': 'mlp', 'learning_rate': 1e-05, 'dropout': 0.1, 'n_hidden': 2, 'hidden_1': 62, 'hidden_2': 91, 'hidden_3': 44, 'hidden_4': 6, 'hidden_5': 96}"
val mse,2246.80078125
test mse,8801.041
total time,110.29281973838806
function calls,180
iterations,9
