,iteration,start_time,end_time,val_mse
0,1,1631651906.516136,1631651909.2904487,1807.69482421875
1,2,1631651909.2925668,1631651913.448746,1802.4591064453125
2,3,1631651913.4510076,1631651918.1131265,1801.9744873046875
3,4,1631651918.1154788,1631651922.2026875,1803.970458984375
4,5,1631651922.205023,1631651927.6204438,1810.909423828125
5,6,1631651927.6254234,1631651932.3678164,1797.9183349609375
6,7,1631651932.3701,1631651938.155795,1796.1251220703125
7,8,1631651938.1605742,1631651943.2225049,1804.8837890625
8,9,1631651943.2248561,1631651948.4904156,1805.9256591796875
9,10,1631651948.4950578,1631651952.800466,1813.1475830078125
10,11,1631651952.8028133,1631651957.8436882,1799.9649658203125
11,12,1631651957.8463933,1631651963.140922,1807.1240234375
12,13,1631651963.1453128,1631651967.5563536,1789.630859375
13,14,1631651967.5586388,1631651972.3751695,1804.33349609375
14,15,1631651972.3774555,1631651976.7787228,1808.375244140625
15,16,1631651976.781082,1631651981.0531428,1800.38916015625
16,17,1631651981.055837,1631651983.8079677,1795.4771728515625
17,18,1631651983.8133209,1631651989.7187133,1803.4365234375
