,Value
best model,"{'model': 'mlp', 'learning_rate': 1e-05, 'dropout': 0.3, 'n_hidden': 2, 'hidden_1': 90, 'hidden_2': 45, 'hidden_3': 97, 'hidden_4': 68, 'hidden_5': 64}"
val mse,1789.630859375
test mse,11562.088
total time,83.2025773525238
function calls,180
iterations,18
