,iteration,start_time,end_time,val_mse
0,1,1632065742.886558,1632065751.5338554,110.46684265136719
1,2,1632065751.5419097,1632065759.7713056,98.37583923339844
2,3,1632065759.77998,1632065769.5437937,104.06682586669922
