,iteration,start_time,end_time,val_mse
0,1,1631643661.4528148,1631643661.869446,146.6017303466797
1,2,1631643661.8709993,1631643662.1216996,138.6575927734375
2,3,1631643662.1234708,1631643662.5351908,132.3970184326172
3,4,1631643662.536909,1631643662.9482503,135.78369140625
4,5,1631643662.949976,1631643663.4856994,139.24282836914062
5,6,1631643663.4874196,1631643663.9000766,144.32794189453125
6,7,1631643663.901781,1631643664.3078341,154.56643676757812
7,8,1631643664.3095486,1631643664.7161252,148.39866638183594
8,9,1631643664.7177463,1631643665.04588,147.29054260253906
9,10,1631643665.0475943,1631643665.4554844,131.84085083007812
10,11,1631643665.4571915,1631643666.2506866,130.9534454345703
11,12,1631643666.2524698,1631643666.6601717,120.17804718017578
12,13,1631643666.6619034,1631643667.0696197,136.8134307861328
13,14,1631643667.0713298,1631643667.4074895,106.84000396728516
14,15,1631643667.4092402,1631643667.7463322,117.89762115478516
15,16,1631643667.7480903,1631643668.0631359,104.68341064453125
16,17,1631643668.064883,1631643668.4010546,107.04010009765625
17,18,1631643668.4027677,1631643669.2351193,111.51194763183594
18,19,1631643669.2394211,1631643669.8083136,131.4100799560547
19,20,1631643669.8101327,1631643670.2666504,133.47772216796875
20,21,1631643670.2683926,1631643670.588276,119.01212310791016
21,22,1631643670.5899663,1631643671.3777785,139.17385864257812
22,23,1631643671.3795402,1631643671.6827009,146.56271362304688
23,24,1631643671.684469,1631643671.8618808,106.17154693603516
24,25,1631643671.8635974,1631643672.2609713,128.656005859375
25,26,1631643672.2626681,1631643672.5838366,134.34725952148438
26,27,1631643672.5855186,1631643672.9076474,132.20481872558594
27,28,1631643672.9093585,1631643673.2308998,118.49544525146484
28,29,1631643673.2325282,1631643673.552454,108.16917419433594
29,30,1631643673.5541248,1631643673.8692803,118.62244415283203
30,31,1631643673.870872,1631643674.166409,124.33881378173828
31,32,1631643674.1681128,1631643674.48811,123.08495330810547
32,33,1631643674.4898536,1631643674.9673202,138.1541290283203
33,34,1631643674.9690304,1631643675.283398,126.24205780029297
34,35,1631643675.2850568,1631643675.6079128,125.3269271850586
35,36,1631643675.609578,1631643675.9289474,114.2743148803711
