,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 34, 'hidden_2': 49, 'hidden_3': 89, 'hidden_4': 90, 'hidden_5': 12}"
val mse,1792.659423828125
test mse,11461.253
total time,67.9526219367981
function calls,180
iterations,18
