,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 4, 'hidden_1': 99, 'hidden_2': 76, 'hidden_3': 29, 'hidden_4': 80, 'hidden_5': 39}"
val mse,103.06239318847656
test mse,818.64154
total time,25.253724336624146
function calls,180
iterations,9
