,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.0001,0.0,2,18,12,22,37,42
2,mlp,0.001,0.6,2,89,6,69,44,58
3,mlp,0.001,0.6,2,89,6,69,44,58
4,lstm,0.0001,0.0,2,18,12,22,37,42
5,lstm,0.0001,0.0,2,18,12,22,37,42
6,lstm,0.001,0.6,2,89,6,69,44,58
7,lstm,0.0001,0.0,2,18,12,22,37,42
8,lstm,0.0001,0.0,2,18,6,69,37,58
9,mlp,0.001,0.6,2,72,7,69,44,58
10,lstm,0.0001,0.0,2,18,12,22,37,42
11,mlp,0.001,0.6,2,18,7,69,37,58
12,mlp,0.001,0.6,2,72,7,69,44,58
13,lstm,0.001,0.0,2,18,12,67,37,42
14,lstm,0.0001,0.0,2,72,12,69,37,42
15,lstm,0.0001,0.0,2,19,12,22,37,42
16,mlp,0.001,0.6,2,72,7,69,44,58
17,mlp,0.001,0.6,2,72,7,69,44,58
18,mlp,0.001,0.6,2,72,7,69,44,58
19,lstm,0.001,0.6,2,72,7,69,44,58
20,lstm,0.0001,0.0,2,18,12,22,37,42
21,lstm,0.0001,0.0,2,72,12,22,44,58
22,lstm,0.0001,0.0,2,18,12,22,37,42
23,lstm,0.0001,0.0,2,18,12,22,37,42
24,mlp,0.0001,0.6,2,72,7,22,44,58
25,lstm,0.0001,0.0,2,18,12,22,37,43
26,lstm,0.0001,0.0,2,18,12,22,37,42
27,lstm,0.0001,0.0,2,18,12,22,37,42
28,lstm,0.0001,0.0,2,18,12,22,37,42
29,lstm,0.0001,0.0,2,18,12,22,37,42
30,mlp,0.001,0.6,2,72,7,69,44,58
31,lstm,0.0001,0.0,2,18,12,22,37,42
32,lstm,0.001,0.0,2,18,12,22,37,42
33,lstm,0.0001,0.0,2,18,7,22,37,42
34,lstm,0.0001,0.0,2,18,12,22,37,42
35,mlp,0.001,0.6,2,72,7,69,44,58
36,lstm,0.0001,0.0,2,18,12,22,37,42
37,mlp,0.001,0.4,2,72,7,69,44,58
38,lstm,0.0001,0.0,2,18,12,22,37,42
39,lstm,0.0001,0.0,2,18,12,22,37,42
40,lstm,0.0001,0.5,2,18,12,22,37,42
41,mlp,0.001,0.6,2,72,11,69,44,58
42,lstm,0.0001,0.0,2,18,12,22,38,42
43,lstm,0.0001,0.0,2,18,12,22,38,42
44,lstm,0.0001,0.0,2,18,12,22,38,42
45,lstm,0.0001,0.0,2,18,12,22,38,42
46,lstm,0.0001,0.0,2,18,12,22,38,42
47,mlp,0.001,0.6,2,72,7,69,44,58
48,lstm,0.0001,0.0,2,18,12,22,38,42
49,lstm,0.0001,0.0,2,18,7,22,38,56
50,lstm,0.0001,0.0,2,18,12,22,38,42
51,lstm,0.0001,0.0,2,18,12,22,38,42
52,mlp,0.001,0.6,2,72,7,69,44,58
53,lstm,0.0001,0.0,2,18,12,22,38,42
54,lstm,0.0001,0.0,2,18,12,22,38,42
55,mlp,0.001,0.6,2,72,7,69,44,58
56,mlp,0.001,0.2,2,72,10,37,44,47
57,lstm,0.0001,0.0,2,18,12,22,38,42
58,lstm,0.0001,0.0,2,18,12,22,38,42
59,mlp,0.001,0.6,2,72,7,69,44,58
60,lstm,0.0001,0.0,2,18,12,22,38,42
61,mlp,0.001,0.6,2,22,7,69,44,58
62,lstm,0.0001,0.0,2,18,12,22,38,42
63,lstm,0.0001,0.0,2,18,12,69,38,42
64,lstm,0.0001,0.0,2,18,12,22,38,42
65,lstm,0.0001,0.0,2,18,12,22,38,42
66,lstm,0.001,0.0,2,18,12,22,38,53
67,mlp,0.001,0.6,2,72,7,69,44,58
68,lstm,0.0001,0.0,2,18,12,22,38,57
69,lstm,0.0001,0.0,2,18,12,22,38,42
70,lstm,0.0001,0.0,2,18,12,32,38,45
71,mlp,0.001,0.6,2,72,7,69,44,58
72,mlp,0.001,0.6,2,72,7,69,44,58
73,lstm,0.0001,0.0,2,18,12,22,38,42
74,mlp,0.001,0.6,2,72,7,69,44,58
75,lstm,0.0001,0.0,2,18,12,22,38,58
76,mlp,0.001,0.6,2,72,7,69,44,58
77,lstm,0.0001,0.0,2,72,12,22,38,42
78,lstm,0.001,0.0,2,18,12,22,38,42
79,lstm,0.0001,0.0,2,18,12,22,38,42
80,lstm,0.0001,0.0,2,18,12,22,38,42
81,lstm,0.0001,0.0,2,18,12,22,38,42
82,lstm,0.0001,0.0,2,18,12,22,38,42
83,lstm,0.0001,0.0,2,18,12,22,38,42
84,lstm,0.001,0.6,2,61,7,69,44,58
85,lstm,0.0001,0.0,2,18,12,22,38,42
86,mlp,0.001,0.6,2,72,7,69,44,58
87,mlp,0.001,0.6,2,72,7,69,38,42
88,lstm,0.0001,0.0,2,18,12,22,38,42
89,mlp,0.001,0.6,2,72,7,69,44,58
