,iteration,start_time,end_time,val_mse
0,1,1632069103.7470536,1632069132.3817077,2271.789794921875
1,2,1632069132.3900733,1632069162.1032236,2271.846923828125
2,3,1632069162.1127498,1632069202.5536335,2271.898193359375
