,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 83, 'hidden_2': 6, 'hidden_3': 65, 'hidden_4': 44, 'hidden_5': 58}"
val mse,1793.06396484375
test mse,12007.742
total time,7.207015037536621
function calls,180
iterations,90
