,iteration,start_time,end_time,val_mse
0,1,1630881910.0267932,1630881910.283571,101.54159545898438
1,2,1630881910.2839134,1630881924.9038062,98.46443939208984
2,3,1630881924.9058867,1630881925.142213,238.9859619140625
3,4,1630881925.1423087,1630881925.464881,106.1076889038086
4,5,1630881925.4649813,1630881925.6972787,143.9827880859375
5,6,1630881925.697366,1630881947.7789645,168.1038818359375
6,7,1630881947.7811332,1630881960.4149098,169.81863403320312
7,8,1630881960.4161441,1630881980.7896721,147.1705780029297
8,9,1630881980.791661,1630881981.0740628,108.40834045410156
9,10,1630881981.0742612,1630881999.8508332,97.39472198486328
10,11,1630881999.8527212,1630882000.229973,98.67036437988281
11,12,1630882000.2300785,1630882000.4614363,132.56053161621094
12,13,1630882000.4615393,1630882000.7458718,166.60850524902344
13,14,1630882000.745965,1630882010.043837,145.27044677734375
14,15,1630882010.0448415,1630882027.354845,101.27057647705078
15,16,1630882027.3569853,1630882041.9362764,177.9954071044922
16,17,1630882041.9381611,1630882042.256757,156.78639221191406
17,18,1630882042.2568572,1630882042.4928079,137.57199096679688
18,19,1630882042.4928973,1630882061.5428708,100.61909484863281
19,20,1630882061.5451515,1630882061.7965846,100.62352752685547
20,21,1630882061.7966814,1630882061.986809,187.82672119140625
21,22,1630882061.9868984,1630882083.3505445,100.6234359741211
22,23,1630882083.3532367,1630882083.6726544,177.12557983398438
23,24,1630882083.6727664,1630882091.9436612,107.8046875
24,25,1630882091.9446523,1630882105.678461,97.3582534790039
25,26,1630882105.6799,1630882116.9640083,100.62079620361328
26,27,1630882116.9650521,1630882117.3376334,99.45679473876953
27,28,1630882117.3377392,1630882117.7359962,100.63397979736328
28,29,1630882117.73609,1630882122.1556935,165.8544921875
29,30,1630882122.156121,1630882135.0210862,102.4051284790039
30,31,1630882135.0227332,1630882140.6928103,100.62059020996094
31,32,1630882140.6933322,1630882151.770181,156.7891082763672
32,33,1630882151.7714293,1630882152.1315262,100.66230010986328
33,34,1630882152.1316357,1630882170.9276628,157.2639617919922
34,35,1630882170.9305465,1630882171.2005212,146.1392822265625
35,36,1630882171.2007039,1630882171.427579,100.23973846435547
36,37,1630882171.4276695,1630882172.716487,117.10631561279297
37,38,1630882172.7166717,1630882175.2888823,98.02061462402344
38,39,1630882175.2891493,1630882175.4776976,197.51870727539062
39,40,1630882175.4777846,1630882175.8596528,98.50399017333984
40,41,1630882175.8597498,1630882198.5612168,137.7830352783203
41,42,1630882198.5642912,1630882198.896645,143.77403259277344
