,iteration,start_time,end_time,val_mse
0,1,1632069305.089078,1632069333.7332516,2267.098876953125
1,2,1632069333.7410283,1632069362.2923272,2272.74658203125
2,3,1632069362.301871,1632069390.865955,2271.668212890625
