,Value
best model,"{'model': 'mlp', 'learning_rate': 0.0001, 'dropout': 0.1, 'n_hidden': 1, 'hidden_1': 6, 'hidden_2': 6, 'hidden_3': 27, 'hidden_4': 87, 'hidden_5': 56}"
val mse,2257.906005859375
test mse,9311.28
total time,93.20018005371094
function calls,180
iterations,9
