,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 34, 'hidden_2': 70, 'hidden_3': 89, 'hidden_4': 90, 'hidden_5': 12}"
val mse,121.2334976196289
test mse,758.0427
total time,31.810855865478516
function calls,180
iterations,36
