,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 18, 'hidden_2': 12, 'hidden_3': 22, 'hidden_4': 37, 'hidden_5': 14}"
val mse,99.37548828125
test mse,767.41833
total time,12.187000751495361
function calls,180
iterations,36
