,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 34, 'hidden_2': 71, 'hidden_3': 55, 'hidden_4': 55, 'hidden_5': 12}"
val mse,125.35370635986328
test mse,759.8168
total time,27.175391674041748
function calls,180
iterations,36
