,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,1e-05,0.1,2,60,98,58,5,81
1,lstm,0.1,0.3,3,98,65,100,56,55
2,lstm,0.1,0.5,5,59,71,13,44,71
3,lstm,0.1,0.8,5,34,71,89,90,12
