,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.0001,0.3,2,90,45,97,68,64
1,lstm,0.1,0.8,5,61,71,89,44,71
2,lstm,0.1,0.8,4,58,29,76,67,76
3,lstm,0.1,0.8,5,61,11,69,59,74
4,lstm,0.1,0.4,5,61,71,70,44,71
5,lstm,0.1,0.8,5,61,71,89,44,71
6,lstm,0.1,0.2,5,61,99,89,44,14
7,lstm,0.1,0.8,4,18,16,79,66,85
8,lstm,0.1,0.2,4,61,99,89,44,14
9,lstm,0.1,0.0,5,61,71,89,65,77
10,lstm,0.1,0.8,5,18,99,89,66,85
11,lstm,0.1,0.1,5,43,83,98,42,77
12,lstm,0.1,0.8,5,59,71,87,44,71
13,lstm,0.1,0.8,4,20,17,90,44,82
14,lstm,0.1,0.2,5,61,99,89,44,14
15,lstm,0.1,0.1,4,44,21,75,75,71
16,lstm,0.1,0.8,4,20,20,90,44,81
17,lstm,0.1,0.0,4,95,78,75,86,14
