,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.2, 'n_hidden': 1, 'hidden_1': 26, 'hidden_2': 71, 'hidden_3': 31, 'hidden_4': 90, 'hidden_5': 64}"
val mse,103.56248474121094
test mse,897.2132
total time,29.71383786201477
function calls,180
iterations,18
