,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 2, 'hidden_1': 60, 'hidden_2': 96, 'hidden_3': 58, 'hidden_4': 71, 'hidden_5': 34}"
val mse,1641.1639404296875
test mse,29379.656
total time,57.17450976371765
function calls,180
iterations,9
