,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.0001,0.3,2,90,45,97,68,64
1,lstm,0.1,0.2,4,44,96,55,71,11
2,lstm,0.1,0.5,4,53,95,60,91,17
3,lstm,0.1,0.5,2,53,95,60,91,17
4,lstm,0.1,0.8,5,34,71,89,90,12
5,lstm,0.1,0.2,4,44,96,55,71,11
6,lstm,0.1,0.5,4,34,71,60,91,17
7,lstm,0.1,0.8,5,34,71,89,90,12
8,lstm,0.1,0.8,5,34,71,89,90,12
9,lstm,0.1,0.8,5,34,71,89,90,12
10,lstm,0.1,0.8,5,34,37,89,90,12
11,lstm,0.1,0.8,5,34,71,89,90,12
12,lstm,0.1,0.2,4,44,96,55,71,11
13,lstm,0.1,0.3,4,93,37,43,74,89
14,lstm,0.1,0.8,5,34,71,89,90,12
15,lstm,0.1,0.8,5,34,71,40,65,12
16,lstm,0.1,0.8,5,34,71,40,65,12
17,lstm,0.1,0.2,4,44,96,55,71,11
