,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.1,0.6,4,56,85,82,91,26
2,lstm,0.1,0.6,4,56,37,76,91,40
3,lstm,0.1,0.3,4,44,4,55,71,34
4,lstm,0.1,0.6,4,56,85,82,71,26
5,lstm,0.1,0.8,5,34,71,84,90,27
6,lstm,0.1,0.8,5,34,5,81,90,26
7,lstm,0.1,0.5,4,73,85,53,91,26
8,lstm,0.1,0.8,5,34,5,81,90,26
9,lstm,0.1,0.3,5,44,99,31,80,14
10,lstm,0.1,0.6,4,89,85,53,23,26
11,lstm,0.1,0.0,5,56,99,89,80,39
12,lstm,0.1,0.0,5,56,99,89,80,39
13,lstm,0.1,0.3,5,44,99,31,80,14
14,lstm,0.1,0.6,5,19,99,89,96,18
15,lstm,0.1,0.1,5,91,4,89,96,41
16,lstm,0.1,0.5,5,44,99,90,80,27
17,lstm,0.1,0.3,5,19,99,31,96,14
