,Value
best model,"{'model': 'mlp', 'learning_rate': 0.0001, 'dropout': 0.1, 'n_hidden': 1, 'hidden_1': 6, 'hidden_2': 6, 'hidden_3': 27, 'hidden_4': 87, 'hidden_5': 56}"
val mse,1703.6671142578125
test mse,12051.459
total time,45.67328405380249
function calls,180
iterations,9
