,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.0001,0.0,2,18,12,22,37,42
2,lstm,0.001,0.0,2,18,6,22,44,42
3,lstm,0.001,0.0,2,44,12,39,37,42
4,mlp,0.001,0.6,2,89,6,54,40,50
5,lstm,0.001,0.0,2,89,6,54,40,42
6,lstm,0.001,0.0,2,63,12,39,38,45
7,lstm,0.001,0.1,2,44,10,39,37,43
8,lstm,0.001,0.6,2,89,6,54,40,50
9,lstm,0.001,0.2,2,63,9,45,38,50
10,lstm,0.001,0.0,2,44,12,39,37,42
11,lstm,0.001,0.1,2,53,10,42,37,42
12,lstm,0.001,0.0,2,44,12,39,37,42
13,lstm,0.001,0.0,2,44,6,52,37,42
14,lstm,0.001,0.6,2,89,6,54,40,42
15,lstm,0.001,0.0,2,47,11,40,37,42
16,lstm,0.001,0.0,2,80,7,51,39,48
17,mlp,0.001,0.0,2,89,7,54,39,48
18,mlp,0.001,0.6,2,89,6,54,40,50
19,lstm,0.001,0.0,2,80,7,51,39,48
20,lstm,0.001,0.0,2,80,7,51,39,48
21,lstm,0.001,0.6,2,89,6,51,40,50
22,lstm,0.001,0.6,2,89,7,54,39,50
23,lstm,0.001,0.0,2,84,7,51,39,49
24,lstm,0.001,0.0,2,87,6,51,39,49
25,lstm,0.001,0.0,2,80,7,51,39,48
26,lstm,0.001,0.0,2,80,7,51,39,48
27,lstm,0.001,0.0,2,80,7,51,39,48
28,mlp,0.001,0.6,2,80,6,51,40,48
29,mlp,0.001,0.6,2,85,6,52,40,48
30,mlp,0.001,0.6,2,82,6,51,40,48
31,mlp,0.001,0.6,2,80,6,51,40,48
32,mlp,0.001,0.6,2,80,6,51,40,48
33,mlp,0.001,0.6,2,80,6,51,40,48
34,mlp,0.001,0.6,2,80,6,51,40,48
35,mlp,0.001,0.6,2,80,6,51,40,48
36,mlp,0.001,0.6,2,82,6,51,40,48
37,mlp,0.001,0.6,2,80,6,51,40,48
38,mlp,0.001,0.6,2,82,6,51,40,48
39,mlp,0.001,0.6,2,80,6,51,40,48
40,mlp,0.001,0.6,2,80,6,51,40,48
41,mlp,0.001,0.6,2,81,6,51,40,48
42,mlp,0.001,0.6,2,82,6,51,40,48
43,mlp,0.001,0.6,2,80,6,51,40,48
44,mlp,0.001,0.6,2,83,6,51,40,48
45,mlp,0.001,0.6,2,80,6,51,40,48
46,mlp,0.001,0.6,2,82,6,51,40,48
47,mlp,0.001,0.6,2,80,6,51,40,48
48,mlp,0.001,0.6,2,80,6,51,40,48
49,mlp,0.001,0.6,2,79,6,51,40,48
50,mlp,0.001,0.6,2,80,6,51,40,48
51,mlp,0.001,0.6,2,82,6,51,40,48
52,mlp,0.001,0.6,2,80,6,51,40,48
53,mlp,0.001,0.6,2,80,6,51,40,48
54,mlp,0.001,0.6,2,80,6,51,40,48
55,mlp,0.001,0.6,2,80,6,51,40,48
56,mlp,0.001,0.6,2,82,6,51,40,48
57,mlp,0.001,0.6,2,79,6,51,40,48
58,mlp,0.001,0.6,2,80,6,51,40,48
59,mlp,0.001,0.6,2,80,6,51,40,48
60,mlp,0.001,0.6,2,81,6,51,40,48
61,mlp,0.001,0.6,2,82,6,51,40,48
62,mlp,0.001,0.6,2,80,6,51,40,48
63,mlp,0.001,0.6,2,80,6,51,40,48
64,mlp,0.001,0.6,2,80,6,51,40,48
65,mlp,0.001,0.6,2,82,6,51,40,48
66,mlp,0.001,0.6,2,82,6,51,40,48
67,mlp,0.001,0.6,2,80,6,51,40,48
68,mlp,0.001,0.6,2,82,6,51,40,48
69,mlp,0.001,0.6,2,82,6,51,40,48
70,mlp,0.001,0.6,2,80,6,51,40,48
71,mlp,0.001,0.6,2,81,6,51,40,48
72,mlp,0.001,0.6,2,82,6,51,40,48
73,mlp,0.001,0.6,2,80,6,51,40,48
74,mlp,0.001,0.6,2,80,6,51,40,48
75,mlp,0.001,0.6,2,81,6,51,40,48
76,mlp,0.001,0.6,2,80,6,51,40,48
77,mlp,0.001,0.6,2,80,6,51,40,48
78,mlp,0.001,0.6,2,81,6,51,40,48
79,mlp,0.001,0.6,2,80,6,51,40,48
80,mlp,0.001,0.6,2,81,6,51,40,48
81,mlp,0.001,0.6,2,82,6,51,40,48
82,mlp,0.001,0.6,2,78,6,51,40,48
83,mlp,0.001,0.6,2,82,6,51,40,48
84,mlp,0.001,0.6,2,82,6,51,40,48
85,mlp,0.001,0.6,2,82,6,51,40,48
86,mlp,0.001,0.6,2,82,6,51,40,48
87,mlp,0.001,0.6,2,80,6,51,40,48
88,mlp,0.001,0.6,2,80,6,51,40,48
89,mlp,0.001,0.6,2,82,6,51,40,48
