,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 4, 'hidden_1': 59, 'hidden_2': 64, 'hidden_3': 31, 'hidden_4': 5, 'hidden_5': 26}"
val mse,98.937255859375
test mse,874.6449
total time,27.010610818862915
function calls,180
iterations,4
