,iteration,start_time,end_time,val_mse
0,1,1632127144.8861125,1632127154.3368163,2244.666259765625
1,2,1632127154.3400922,1632127162.8875325,2289.863525390625
2,3,1632127162.8916528,1632127171.9742577,2286.5576171875
3,4,1632127171.9776666,1632127182.8416665,2273.59765625
4,5,1632127182.8467958,1632127192.8751693,2272.9384765625
5,6,1632127192.8784857,1632127203.3551621,2273.544189453125
6,7,1632127203.3586607,1632127211.6469316,2273.168212890625
7,8,1632127211.6503549,1632127223.1072006,2272.60791015625
8,9,1632127223.1112523,1632127232.1911526,2272.44677734375
9,10,1632127232.1944816,1632127241.7395942,2272.33544921875
10,11,1632127241.7437127,1632127252.046584,2272.0361328125
11,12,1632127252.0498614,1632127261.5566876,2272.80859375
12,13,1632127261.5606587,1632127271.881756,2272.67333984375
13,14,1632127271.8851078,1632127283.3187141,2272.5224609375
14,15,1632127283.322022,1632127294.0555518,2272.274658203125
15,16,1632127294.0596561,1632127304.951558,2272.251708984375
16,17,1632127304.9548342,1632127315.874286,2272.083740234375
17,18,1632127315.877552,1632127327.172014,2271.93798828125
18,19,1632127327.175952,1632127338.451486,2271.938720703125
19,20,1632127338.4547598,1632127349.8127565,2272.3642578125
20,21,1632127349.8167357,1632127361.6231701,2271.961181640625
21,22,1632127361.6263678,1632127372.299555,2272.037353515625
22,23,1632127372.3028977,1632127383.9944134,2270.2626953125
23,24,1632127383.998535,1632127395.7997324,2272.01318359375
24,25,1632127395.802879,1632127407.1323373,2271.962646484375
25,26,1632127407.1365469,1632127419.1522434,2272.04638671875
26,27,1632127419.1555336,1632127430.170562,2272.1337890625
