,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.5, 'n_hidden': 5, 'hidden_1': 38, 'hidden_2': 92, 'hidden_3': 64, 'hidden_4': 5, 'hidden_5': 94}"
val mse,100.50474548339844
test mse,880.74005
total time,24.713351249694824
function calls,180
iterations,9
