,Value
best model,"{'model': 'mlp', 'learning_rate': 0.0001, 'dropout': 0.3, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 45, 'hidden_3': 69, 'hidden_4': 68, 'hidden_5': 64}"
val mse,1780.2587890625
test mse,11704.919
total time,96.23092126846313
function calls,180
iterations,18
