,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 4, 'hidden_1': 99, 'hidden_2': 71, 'hidden_3': 22, 'hidden_4': 80, 'hidden_5': 14}"
val mse,100.5876693725586
test mse,833.7375
total time,23.252873182296753
function calls,180
iterations,36
