,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.3, 'n_hidden': 5, 'hidden_1': 34, 'hidden_2': 92, 'hidden_3': 98, 'hidden_4': 90, 'hidden_5': 6}"
val mse,1794.0030517578125
test mse,11460.87
total time,96.33206295967102
function calls,180
iterations,18
