,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.2, 'n_hidden': 4, 'hidden_1': 94, 'hidden_2': 78, 'hidden_3': 10, 'hidden_4': 97, 'hidden_5': 70}"
val mse,1794.0745849609375
test mse,11469.192
total time,66.72139739990234
function calls,180
iterations,9
