,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.5, 'n_hidden': 4, 'hidden_1': 37, 'hidden_2': 81, 'hidden_3': 23, 'hidden_4': 79, 'hidden_5': 100}"
val mse,104.57748413085938
test mse,906.478
total time,31.460857152938843
function calls,180
iterations,4
