,iteration,start_time,end_time,val_mse
0,1,1631652816.2644422,1631652818.9631636,1801.89404296875
1,2,1631652818.9652321,1631652822.4118688,1803.830810546875
2,3,1631652822.414203,1631652827.2773967,1806.3924560546875
3,4,1631652827.2801673,1631652830.283819,1807.8323974609375
4,5,1631652830.2864513,1631652833.7985885,1805.393310546875
5,6,1631652833.800828,1631652838.4466147,1806.169677734375
6,7,1631652838.4504251,1631652842.205149,1790.454833984375
7,8,1631652842.2072017,1631652847.3513105,1805.2796630859375
8,9,1631652847.3542392,1631652851.7641232,1800.385009765625
9,10,1631652851.76811,1631652855.661708,1791.4278564453125
10,11,1631652855.6646101,1631652859.64058,1799.4049072265625
11,12,1631652859.6439536,1631652863.7980282,1802.5902099609375
12,13,1631652863.8010159,1631652867.5178425,1795.865478515625
13,14,1631652867.5212536,1631652871.275027,1800.46923828125
14,15,1631652871.2789361,1631652875.7990518,1798.871826171875
15,16,1631652875.8036473,1631652879.2410223,1791.4029541015625
16,17,1631652879.24412,1631652882.2933109,1792.8033447265625
17,18,1631652882.2973285,1631652885.8116107,1797.626953125
