,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 61, 'hidden_2': 47, 'hidden_3': 84, 'hidden_4': 84, 'hidden_5': 12}"
val mse,1790.454833984375
test mse,11461.278
total time,69.54716849327087
function calls,180
iterations,18
