,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.01,0.2,1,45,14,65,81,71
1,mlp,0.01,0.0,5,38,92,64,4,94
2,mlp,0.01,0.0,2,78,92,94,5,26
