,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.0, 'n_hidden': 5, 'hidden_1': 94, 'hidden_2': 12, 'hidden_3': 22, 'hidden_4': 77, 'hidden_5': 58}"
val mse,1790.5213623046875
test mse,11460.808
total time,132.84588432312012
function calls,180
iterations,36
