,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 61, 'hidden_2': 71, 'hidden_3': 89, 'hidden_4': 61, 'hidden_5': 14}"
val mse,2271.450439453125
test mse,8557.284
total time,144.35971879959106
function calls,180
iterations,18
