,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 23, 'hidden_2': 6, 'hidden_3': 55, 'hidden_4': 71, 'hidden_5': 58}"
val mse,101.43916320800781
test mse,772.5702
total time,5.465014457702637
function calls,180
iterations,36
