,Value
best model,"{'model': 'lstm', 'learning_rate': 0.0001, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 18, 'hidden_2': 11, 'hidden_3': 22, 'hidden_4': 37, 'hidden_5': 42}"
val mse,2288.32275390625
test mse,8581.713
total time,110.48242425918579
function calls,180
iterations,90
